Year,Artist,Title,URL,TrackId,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Album,Image,Explicit,Popularity,Preview,Winner
1984,Wynton Marsalis,Hot House Flowers,https://open.spotify.com/track/69gQbuqDdlUh045khuXawX,69gQbuqDdlUh045khuXawX,0.657,0.38299999999999995,348400.0,0.23,0.0472,5.0,0.0845,-17.775,1.0,0.0397,143.11,4.0,0.146,Hot House Flowers,https://i.scdn.co/image/e3af4fecb46395b15237a8280a16e3071e7212c5,False,15.0,https://p.scdn.co/mp3-preview/efc023769e8ebf546a0e5d25cd5a1afe9062bbcc?cid=bca78196e824433fbdf88ec18d84825f,1
1984,Art Blakey & The Jazz Messengers,New York Scene,https://open.spotify.com/track/6NxpYkDEB80tA1l5EiuHlL,6NxpYkDEB80tA1l5EiuHlL,0.000429,0.418,212000.0,0.96,0.86,9.0,0.373,-4.638999999999999,1.0,0.132,114.49700000000001,4.0,0.335,Live Scenes From New York,https://i.scdn.co/image/51a994b062b2f8fb80a656f341eb214a237b3849,False,27.0,https://p.scdn.co/mp3-preview/b9d96d7b5f6df9ce812a195efd7384c619ec8a1e?cid=bca78196e824433fbdf88ec18d84825f,1
1984,Chicago,Hard Habit To Break,https://open.spotify.com/track/3Tows9RnoAq9CmMJaII2cO,3Tows9RnoAq9CmMJaII2cO,0.44799999999999995,0.584,283733.0,0.612,0.0,2.0,0.171,-5.832999999999999,1.0,0.0283,81.182,4.0,0.402,Chicago 17 [Expanded],https://i.scdn.co/image/83daed5fd6fb823bf3d7072062435aeac892e99c,False,55.0,https://p.scdn.co/mp3-preview/7924f2295e13b7d3268dccaa713edb5c3dcdd493?cid=bca78196e824433fbdf88ec18d84825f,1
1984,The Pointer Sisters,Automatic,https://open.spotify.com/track/0Jt6luTyJA1YT73FYRust5,0Jt6luTyJA1YT73FYRust5,0.0646,0.807,370520.0,0.617,0.00018999999999999998,5.0,0.0559,-9.807,1.0,0.0712,111.14200000000001,4.0,0.8959999999999999,Dance Vault Remixes,https://i.scdn.co/image/676fc491d2ce62debc483cf5872736cbfd02695e,False,45.0,https://p.scdn.co/mp3-preview/55aab5e14d74a902802292815a594f8b35210bee?cid=bca78196e824433fbdf88ec18d84825f,1
1984,Cyndi Lauper,She's So Unusual,https://open.spotify.com/track/2FAL6hxj5Qxuj0kWOkEOsF,2FAL6hxj5Qxuj0kWOkEOsF,0.00088,0.583,229267.0,0.8909999999999999,0.00016299999999999998,9.0,0.10300000000000001,-4.565,0.0,0.0345,136.79399999999998,4.0,0.8140000000000001,She's So Unusual,https://i.scdn.co/image/08d8d8c6625fb32fd56572d65c661d73181e6390,False,48.0,https://p.scdn.co/mp3-preview/f0f9c9ae5e2209da1f569ecff39bc527f4dc2e13?cid=bca78196e824433fbdf88ec18d84825f,1
1984,Chicago,17,https://open.spotify.com/track/38G5gc4vhQcH4Q6u74PEcP,38G5gc4vhQcH4Q6u74PEcP,0.5489999999999999,0.807,284253.0,0.335,0.00556,0.0,0.105,-15.703,1.0,0.121,81.978,4.0,0.608,Hip Hop Chicago,https://i.scdn.co/image/a3f0152155a08575c1697d6db0001b1dbd26b27b,False,0.0,https://p.scdn.co/mp3-preview/f94da797c0963d26acf0ebfcab7b2bbe03e1fe37?cid=bca78196e824433fbdf88ec18d84825f,1
1984,"Neville Marriner, conductor",Amadeus,https://open.spotify.com/track/3FM33HqRlV7J1QJoPOnd2u,3FM33HqRlV7J1QJoPOnd2u,0.0605,0.591,193107.0,0.831,4.6700000000000003e-05,0.0,0.19,-5.647,1.0,0.0415,144.084,4.0,0.705,Wolfgang Amadeus Phoenix,https://i.scdn.co/image/677243a2aacbe132ec998c75d9c736313cde0db7,False,66.0,https://p.scdn.co/mp3-preview/6566d9e440cf5b8efd1d5df9e912b37c8b2202d7?cid=bca78196e824433fbdf88ec18d84825f,1
1984,"Leonard Slatkin, conductor",Prokofiev: Symphony No. 5 In B Flat,https://open.spotify.com/track/0a22uumsfe2FynAmEtRwmZ,0a22uumsfe2FynAmEtRwmZ,0.767,0.134,944973.0,0.16399999999999998,0.9390000000000001,10.0,0.0378,-19.202,1.0,0.0344,86.83200000000001,4.0,0.0426,"Prokofiev: Symphony No. 5 in B-Flat Major, Op. 100",https://i.scdn.co/image/b8d943657d9ef9dba45c12c4159ee3a10be1bcdb,False,16.0,https://p.scdn.co/mp3-preview/1b4aea09388b92f7da986088f0369267476e2614?cid=bca78196e824433fbdf88ec18d84825f,1
1984,"Lorin Maazel, conductor; Placido Domingo, Julia Migenes, Ruggero Raimondi, Faith Esham",Bizet: Carmen,https://open.spotify.com/track/2r1FiNXh5mDNEP8K07YRVp,2r1FiNXh5mDNEP8K07YRVp,0.976,0.363,262147.0,0.115,0.0,2.0,0.0992,-17.325,1.0,0.0689,134.424,4.0,0.231,Bizet: Carmen,https://i.scdn.co/image/08db4ed3c7f8542f8fffa3874cb48a25e6c1fa3a,False,51.0,https://p.scdn.co/mp3-preview/e8af9a83d8c907c636ab3bfe9cb38e99bdbf958a?cid=bca78196e824433fbdf88ec18d84825f,1
1984,"James Levine, conductor; Margaret Hillis, choral director",Brahms: A German Requiem,https://open.spotify.com/track/030ATJdHStkvaRYAG7owAi,030ATJdHStkvaRYAG7owAi,0.987,0.21,311427.0,0.113,0.45399999999999996,3.0,0.114,-20.944000000000003,1.0,0.0413,124.336,3.0,0.0665,Brahms: Ein deutsches Requiem,https://i.scdn.co/image/d3a6cdc85d8065e57ff1e2058f04289727d34136,False,31.0,https://p.scdn.co/mp3-preview/dcc0fa4bbafe24e0f0b019743328868dff19f660?cid=bca78196e824433fbdf88ec18d84825f,1
1984,"Yo-Yo Ma, cello",Bach: The Unaccompanied Cello Suites,https://open.spotify.com/track/1WbfAfJrkvIPOBDi9h7Yo7,1WbfAfJrkvIPOBDi9h7Yo7,0.9790000000000001,0.361,141333.0,0.175,0.8140000000000001,6.0,0.08900000000000001,-21.791,1.0,0.0539,86.705,4.0,0.358,Inspired By Bach: The Cello Suites (Remastered),https://i.scdn.co/image/250709251da2f27e1fd9bafe358e1f9e238d5d6e,False,38.0,https://p.scdn.co/mp3-preview/36bee67bae7158d65b30c32dfd596f7f0666bbe3?cid=bca78196e824433fbdf88ec18d84825f,1
1984,The Juilliard String Quartet,Beethoven: The Late String Quartets,https://open.spotify.com/track/2kUjXYpVidB1QYCwwovApw,2kUjXYpVidB1QYCwwovApw,0.9520000000000001,0.47700000000000004,325413.0,0.24,0.887,4.0,0.33,-22.199,1.0,0.0419,109.213,4.0,0.762,Beethoven: The Late String Quartets,https://i.scdn.co/image/47a3b601f521a9be90f7b0c95c175508ff38ab4f,False,42.0,https://p.scdn.co/mp3-preview/2d2621a0c1c1b20d9ea69f632853011b8e2397c4?cid=bca78196e824433fbdf88ec18d84825f,1
1984,"Jose Van Dam, Jessye Norman & Heather Harper",Ravel: Songs Of Maurice Ravel,https://open.spotify.com/track/6UypYkbRE19DAazyRjXPsJ,6UypYkbRE19DAazyRjXPsJ,0.74,0.5489999999999999,326387.0,0.278,0.872,8.0,0.0895,-18.71,1.0,0.88,81.265,4.0,0.0379,"Mussorgsky: Pictures at an Exhibition, Songs and Dances of Death, Night on Bare Mountain",https://i.scdn.co/image/ad977ae8e2b1bfc36ce085b174ca5c7511cf0b19,False,25.0,https://p.scdn.co/mp3-preview/52e3b3031826b8b8222499d454914a21e93e441f?cid=bca78196e824433fbdf88ec18d84825f,1
1984,"Christian Badea, conductor",Barber: Antony And Cleopatra,https://open.spotify.com/track/1UCWifyDgcgg0Rp1OAjE1X,1UCWifyDgcgg0Rp1OAjE1X,0.956,0.18899999999999997,590933.0,0.128,0.016,1.0,0.711,-19.896,1.0,0.0501,86.96700000000001,4.0,0.0359,"Marc, Alessandra: Arias (Opera Gala) -Bellini, V. / Donizetti, G. / Hofmannsthal, H. / Barber, S. / Puccini, G.",https://i.scdn.co/image/18f8a1fc3179671754726801e3db061a876f7270,False,8.0,https://p.scdn.co/mp3-preview/9591a073e2f47279151959f7c71571801fc49a38?cid=bca78196e824433fbdf88ec18d84825f,1
1984,"Leonard Slatkin, conductor","Prokofiev: Symphony No. 5 In B Flat, Op. 100",https://open.spotify.com/track/0a22uumsfe2FynAmEtRwmZ,0a22uumsfe2FynAmEtRwmZ,0.767,0.134,944973.0,0.16399999999999998,0.9390000000000001,10.0,0.0378,-19.202,1.0,0.0344,86.83200000000001,4.0,0.0426,"Prokofiev: Symphony No. 5 in B-Flat Major, Op. 100",https://i.scdn.co/image/b8d943657d9ef9dba45c12c4159ee3a10be1bcdb,False,16.0,https://p.scdn.co/mp3-preview/1b4aea09388b92f7da986088f0369267476e2614?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Phil Collins,No Jacket Required,https://open.spotify.com/track/4qM461TqtpnP4GLRIXwEnW,4qM461TqtpnP4GLRIXwEnW,0.0529,0.7140000000000001,263107.0,0.935,0.0934,5.0,0.0515,-5.195,1.0,0.0849,121.23200000000001,4.0,0.725,No Jacket Required (Remastered),https://i.scdn.co/image/d5b8f363af9e14ac9b94e9a96fe75b73a16d538a,False,63.0,https://p.scdn.co/mp3-preview/05704ed5afa7ffe0d66215cf61b33b6bf4270914?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Whitney Houston,Saving All My Love For You,https://open.spotify.com/track/1lx8ddGT5wCD6W2xmLeRKG,1lx8ddGT5wCD6W2xmLeRKG,0.593,0.636,238467.0,0.264,4.22e-05,6.0,0.275,-14.567,0.0,0.0263,99.304,3.0,0.264,Whitney Houston,https://i.scdn.co/image/b3feb743bc9c7e3b0c1ea9ff2e38318a0815f403,False,62.0,https://p.scdn.co/mp3-preview/bdf418c1f20fa3d40651fa1fbd1936f36d9160f6?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Dire Straits,Money For Nothing,https://open.spotify.com/track/4yqtwO7MQIIXqoiRBPHAgR,4yqtwO7MQIIXqoiRBPHAgR,0.0491,0.667,506400.0,0.655,0.0008939999999999999,2.0,0.0641,-9.339,0.0,0.0367,134.21200000000002,4.0,0.657,Brothers In Arms,https://i.scdn.co/image/d24a735d8ff6ef1b39abc09a3129260a21b2e55b,False,62.0,https://p.scdn.co/mp3-preview/de29252ad3422a46bf0b4f2ee128ef09ec543c5e?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Jeff Beck,Escape,https://open.spotify.com/track/3qx0e7BAXSR02fBE0GKTeo,3qx0e7BAXSR02fBE0GKTeo,0.0295,0.586,280067.0,0.8059999999999999,0.825,4.0,0.13699999999999998,-13.181,0.0,0.0582,161.77200000000002,4.0,0.7170000000000001,Flash,https://i.scdn.co/image/bf7f6af08c717b5d62a270d03d2004e9f31f58e8,False,13.0,https://p.scdn.co/mp3-preview/9719f394eedf5f2b2f5e95466ad84522f8637481?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Aretha Franklin,Freeway Of Love,https://open.spotify.com/track/0RaY0juzXaCUDZ7SWGn85j,0RaY0juzXaCUDZ7SWGn85j,0.33,0.738,246693.0,0.9209999999999999,2.09e-06,0.0,0.066,-4.908,1.0,0.124,125.436,4.0,0.6679999999999999,Knew You Were Waiting: The Best Of Aretha Franklin 1980-1998,https://i.scdn.co/image/6ee7058075fe9d9f9d78d8173558d10d7c7255ef,False,48.0,https://p.scdn.co/mp3-preview/433e10bf614e98834148bfa3b04de47cfb9410dc?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Ernie Watts,Musician,https://open.spotify.com/track/6AUK6LLKg7JRr73LxnultE,6AUK6LLKg7JRr73LxnultE,0.0108,0.596,253952.0,0.436,1.47e-06,2.0,0.325,-8.477,1.0,0.0262,139.886,4.0,0.28,Noise Complaint,https://i.scdn.co/image/599102c5c1d8de1ec4634a791bea529af871c606,True,47.0,https://p.scdn.co/mp3-preview/8b32a92ff595da172070522d11ed1a9a3f65ed92?cid=bca78196e824433fbdf88ec18d84825f,1
1985,"Jeffrey Cohen & Narada Michael Walden, songwriters (Aretha Franklin)",Freeway Of Love,https://open.spotify.com/track/5VsAiXtW0ApEaGsZypEUxL,5VsAiXtW0ApEaGsZypEUxL,0.282,0.693,351267.0,0.8390000000000001,3.83e-06,2.0,0.0338,-9.634,1.0,0.0526,126.165,4.0,0.8490000000000001,Who's Zoomin' Who?,https://i.scdn.co/image/5ba0676d9d1e8313d3c508268d6280bb873081eb,False,49.0,https://p.scdn.co/mp3-preview/20e0041f276f21d639c467c6c566d95b5b610490?cid=bca78196e824433fbdf88ec18d84825f,1
1985,David Sanborn,Straight To The Heart,https://open.spotify.com/track/1N6UnzyqAWACFOYF7PHKP7,1N6UnzyqAWACFOYF7PHKP7,0.297,0.42200000000000004,309667.0,0.568,0.815,10.0,0.9520000000000001,-13.007,1.0,0.1,141.773,4.0,0.555,Straight To The Heart,https://i.scdn.co/image/bc49882f432fa196eefca63cfe13340564f71144,False,24.0,https://p.scdn.co/mp3-preview/d87115c297c2669c7c50dcce881919416b815556?cid=bca78196e824433fbdf88ec18d84825f,1
1985,The Manhattan Transfer,Vocalese,https://open.spotify.com/track/2zJ9NctYvg3rllEmjWulEs,2zJ9NctYvg3rllEmjWulEs,0.19899999999999998,0.723,310067.0,0.652,0.0,8.0,0.258,-9.612,1.0,0.0915,163.839,3.0,0.885,Vocalese,https://i.scdn.co/image/b8f08f22ce5c1870cad45270d8659bf5e005d836,False,21.0,https://p.scdn.co/mp3-preview/75c62595e2b6eecbee52c072cb6e5f565c4c87ec?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Wynton Marsalis,Black Codes From The Underground,https://open.spotify.com/track/5YgifWgpWSqm451l7Y7c6L,5YgifWgpWSqm451l7Y7c6L,0.644,0.444,571227.0,0.491,0.799,1.0,0.0829,-12.993,1.0,0.0347,91.439,4.0,0.593,Black Codes (From The Underground),https://i.scdn.co/image/77539278af0651227896d127e681f0de109f4788,False,19.0,https://p.scdn.co/mp3-preview/d0381084ae5070f1965413fc952c6241bf3f928a?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Wynton Marsalis Group,Black Codes From The Underground,https://open.spotify.com/track/5YgifWgpWSqm451l7Y7c6L,5YgifWgpWSqm451l7Y7c6L,0.644,0.444,571227.0,0.491,0.799,1.0,0.0829,-12.993,1.0,0.0347,91.439,4.0,0.593,Black Codes (From The Underground),https://i.scdn.co/image/77539278af0651227896d127e681f0de109f4788,False,19.0,https://p.scdn.co/mp3-preview/d0381084ae5070f1965413fc952c6241bf3f928a?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Rosanne Cash,I Don't Know Why You Don't Want Me,https://open.spotify.com/track/7GuoUooYrE7hfd4LCUZZlN,7GuoUooYrE7hfd4LCUZZlN,0.179,0.6829999999999999,198347.0,0.53,1.47e-06,2.0,0.34,-13.594000000000001,1.0,0.0264,114.51899999999999,4.0,0.912,The Essential Rosanne Cash,https://i.scdn.co/image/b6a3fe1ec98113f9d9442d3d488ae8f7c62a79bc,False,26.0,https://p.scdn.co/mp3-preview/fc7a2f891871e0ebb7dfd9dd5a5ebf4c3d906e3d?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Ronnie Milsap,Lost In The Fifties Tonight (In The Still Of The Night),https://open.spotify.com/track/41Rbj4V6HUNypVfRss6TTU,41Rbj4V6HUNypVfRss6TTU,0.537,0.473,257880.0,0.336,0.00022400000000000002,5.0,0.0853,-10.895999999999999,1.0,0.027000000000000003,168.85299999999998,3.0,0.19,Ultimate Ronnie Milsap,https://i.scdn.co/image/17e214d6e8ca20d7526a2d811251e08d20090242,False,35.0,https://p.scdn.co/mp3-preview/ddc2993edd8e2f37e07998a6106427b674cddc21?cid=bca78196e824433fbdf88ec18d84825f,1
1985,The Judds,Why Not Me,https://open.spotify.com/track/6BkK5Dsu1kTne7Cn6EyYex,6BkK5Dsu1kTne7Cn6EyYex,0.502,0.732,211267.0,0.667,4.07e-06,10.0,0.0524,-9.277999999999999,1.0,0.0278,125.6,4.0,0.727,Why Not Me,https://i.scdn.co/image/2398bfee5f464c4cca2f57638f9c8719be064a1c,False,52.0,https://p.scdn.co/mp3-preview/0c98ca202412c8cf8bb7ccb7b2eed642a01be360?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Chet Atkins & Mark Knopfler,Cosmic Square Dance,https://open.spotify.com/track/6egzWl4sAx4HIzexgzcky3,6egzWl4sAx4HIzexgzcky3,0.379,0.642,255027.0,0.46,0.679,9.0,0.0961,-14.75,0.0,0.0317,108.891,4.0,0.6679999999999999,The Essential Chet Atkins - The Columbia Years,https://i.scdn.co/image/11f9c7969f1b250e742073521a8fecd4a7a69191,False,10.0,https://p.scdn.co/mp3-preview/4ace8f10ba8e2423f844d1af205d5d84386aa524?cid=bca78196e824433fbdf88ec18d84825f,1
1985,"Jimmy L. Webb, songwriter (Waylon Jennings, Willie Nelson, Johnny Cash & Kris Kristofferson)",Highwayman,https://open.spotify.com/track/7jWbXvrgdbkajU8L28ahn5,7jWbXvrgdbkajU8L28ahn5,0.48,0.67,182653.0,0.35100000000000003,0.0176,2.0,0.115,-16.842,1.0,0.0463,101.384,4.0,0.45,Highwayman,https://i.scdn.co/image/79413253ac94d00f422125f48b717d8bd550e26b,False,62.0,https://p.scdn.co/mp3-preview/e076d5c991daae54cbd9bfdd2a317837aca0134e?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Amy Grant,Unguarded,https://open.spotify.com/track/4VA4CdSUp2y3Qk1TelwTIC,4VA4CdSUp2y3Qk1TelwTIC,0.797,0.35100000000000003,230787.0,0.41200000000000003,0.0,0.0,0.0881,-6.489,1.0,0.0301,124.001,4.0,0.203,Unguarded,https://i.scdn.co/image/1942da3436e974560c0532ca41641700ca4a8faa,False,39.0,https://p.scdn.co/mp3-preview/04b1140a1c730b82c8cf8e5606bf8202b6cc3888?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Larnelle Harris,How Excellent Is Thy Name,https://open.spotify.com/track/4Sg7S04ABNPk5oRhK7CEDC,4Sg7S04ABNPk5oRhK7CEDC,0.19699999999999998,0.626,124467.0,0.525,0.0,8.0,0.23600000000000002,-13.693,1.0,0.0641,91.944,4.0,0.9309999999999999,I've Just Seen Jesus,https://i.scdn.co/image/19c6f01cb1417cae1c9e2938d7f790e5644ff79b,False,11.0,https://p.scdn.co/mp3-preview/064da10a446b2d4f30da374dfe2e7ce5c88a0361?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Shirley Caesar,Martin,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S,23L5CiUhw2jV1OIMwthR3S,0.109,0.501,195707.0,0.519,0.0,4.0,0.45399999999999996,-5.88,0.0,0.0409,133.99,4.0,0.168,In the Name of Love,https://i.scdn.co/image/a1a2e08be66df92c75e46ad8330c9d4937bff209,False,81.0,https://p.scdn.co/mp3-preview/cbd166d86a2d5a52930dd5fe509c1f2806aeab11?cid=bca78196e824433fbdf88ec18d84825f,1
1985,The Winans,Tomorrow,https://open.spotify.com/track/5MdfiVGbIQqmEQIjmoF4XF,5MdfiVGbIQqmEQIjmoF4XF,0.8640000000000001,0.38799999999999996,249867.0,0.193,4.88e-06,4.0,0.113,-16.737000000000002,1.0,0.0322,109.23700000000001,4.0,0.179,Tomorrow,https://i.scdn.co/image/810495da25b7c78e7fb5dcdbd0c00c7ce346b524,False,31.0,https://p.scdn.co/mp3-preview/d509651c58c72476f108f0db054abc8efc32e1bb?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Lani Hall,Es Facil Amar,https://open.spotify.com/track/7oRtBH2gvutTErtr3aPEUZ,7oRtBH2gvutTErtr3aPEUZ,0.3,0.725,230440.0,0.562,0.000586,4.0,0.0595,-11.293,0.0,0.0293,92.116,4.0,0.772,Es Fácil Amar,https://i.scdn.co/image/6f85c95ac323223fe1e8509099d134b932bd89f2,False,10.0,https://p.scdn.co/mp3-preview/91dbddc96c7f747422d14358eda45ceec858dab0?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Tito Puente & His Latin Ensemble,Mambo Diablo,https://open.spotify.com/track/4OCtLHCf1JZiPikam6wIKt,4OCtLHCf1JZiPikam6wIKt,0.609,0.461,188667.0,0.855,0.00040300000000000004,5.0,0.091,-3.707,0.0,0.0444,156.194,4.0,0.96,Anthology,https://i.scdn.co/image/688f46cf2c2f9ff3eec0516e58eca5da2bf74ee5,False,24.0,https://p.scdn.co/mp3-preview/80b10ec3d5d1d37732e4297c23306d82c0a5eefb?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Vikki Carr,Simplemente Mujer,https://open.spotify.com/track/5dSXwj71pCOSZmJB4rlRL7,5dSXwj71pCOSZmJB4rlRL7,0.609,0.439,164547.0,0.551,7.43e-05,10.0,0.0705,-4.354,1.0,0.0569,207.998,4.0,0.973,Simplemente Arrolladora,https://i.scdn.co/image/3a5839fbbcf7987260238dae3a50f82bab3495b2,False,29.0,https://p.scdn.co/mp3-preview/0e665280de7c86bb798a86f7531032158cb69e6b?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Rockin' Sidney,My Toot Toot,https://open.spotify.com/track/4eK4C08WN2EcgafAkulnEx,4eK4C08WN2EcgafAkulnEx,0.29,0.789,229760.0,0.649,2.17e-06,5.0,0.0997,-10.495999999999999,1.0,0.055,167.36599999999999,4.0,0.973,My Toot Toot,https://i.scdn.co/image/142cc3ea1d9bc69c2666e0f4b799d2724c9f3b53,False,27.0,https://p.scdn.co/mp3-preview/0a1da0f3f4b8655811f4523176c4112a29d879f2?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Jimmy Cliff,Cliff Hanger,https://open.spotify.com/track/2PjHy5pLrU2fu9KUitPrLg,2PjHy5pLrU2fu9KUitPrLg,0.0023899999999999998,0.48,381267.0,0.7190000000000001,3.2500000000000004e-05,4.0,0.35,-8.12,0.0,0.298,90.09299999999999,4.0,0.294,Nia,https://i.scdn.co/image/f090bf4f6ebf325986a9c04240712d56854fc05b,False,18.0,https://p.scdn.co/mp3-preview/187a09b3ded37c1f8e5be77c61221e2e263e0d1a?cid=bca78196e824433fbdf88ec18d84825f,1
1985,(Original Broadway Cast),Ma Rainey's Black Bottom,https://open.spotify.com/track/1X7Ehh7CKwUeHReEl56cnD,1X7Ehh7CKwUeHReEl56cnD,0.992,0.662,191493.0,0.272,7.17e-06,1.0,0.501,-10.825,0.0,0.0486,99.686,4.0,0.728,Ma Rainey's Black Bottom,https://i.scdn.co/image/b9566287c942a4eb4fcf6fb4fc09248c9ebcdd63,False,9.0,https://p.scdn.co/mp3-preview/bf2724a459c6456fff6fe984e56e88025580cb93?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Huey Lewis & The News,Huey Lewis & The News - The Heart Of Rock 'n' Roll,https://open.spotify.com/track/16L719l97ARxZ2NStr54sd,16L719l97ARxZ2NStr54sd,0.606,0.616,285690.0,0.7879999999999999,0.871,5.0,0.135,-8.091000000000001,1.0,0.0587,143.811,4.0,0.838,Karaoke - In the Style of Huey Lewis and the News,https://i.scdn.co/image/53aca44183ebe55b0074fa8b23fc41355c22b1e2,False,0.0,https://p.scdn.co/mp3-preview/4f6c91a5943f7f26555e4cbfa3eb8e4fa9e1120a?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Kiri Te Kanawa & Jose Carreras,West Side Story,https://open.spotify.com/track/26VfKYQsFLsnmcPepVnwGJ,26VfKYQsFLsnmcPepVnwGJ,0.977,0.48700000000000004,258908.0,0.00406,0.522,11.0,0.0962,-31.715999999999998,1.0,0.0644,130.885,4.0,0.0639,Symphonic Dances from West Side Story: II. Somewhere (Arr. for 2 Pianos & Percussion),https://i.scdn.co/image/0196f0ba61a390cd0582a5b3c93b83f44b5ca21d,False,5.0,https://p.scdn.co/mp3-preview/2b4c9b258aa53356b9b71e2a0a5d06a05fd1b721?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Linda Ronstadt,Lush Life,https://open.spotify.com/track/45Y9aUehAtIrfvXd9O6H34,45Y9aUehAtIrfvXd9O6H34,0.9309999999999999,0.35,235267.0,0.0895,0.00014099999999999998,11.0,0.0926,-19.942,1.0,0.0388,83.46,5.0,0.12300000000000001,Lush Life,https://i.scdn.co/image/a8bba5717f75f013f988f1289bd33d06bde9c781,False,12.0,https://p.scdn.co/mp3-preview/65ec2d6f1f7e00585bdbb12e59ddb36dff7072ca?cid=bca78196e824433fbdf88ec18d84825f,1
1985,The Manhattan Transfer,Another Night In Tunisia,https://open.spotify.com/track/1AYlamSucuLlEXtzyyxc8Z,1AYlamSucuLlEXtzyyxc8Z,0.42700000000000005,0.664,255707.0,0.46399999999999997,0.0,9.0,0.0647,-14.839,0.0,0.7170000000000001,82.507,4.0,0.73,Vocalese,https://i.scdn.co/image/b8f08f22ce5c1870cad45270d8659bf5e005d836,False,5.0,https://p.scdn.co/mp3-preview/1aac446e72eb69f3f77d46deb630964f229ffcee?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Sam Cooke,"Sam Cooke Live At The Harlem Square Club, 1963",https://open.spotify.com/track/5YOdDTcnCGOBm1SvzIVuPs,5YOdDTcnCGOBm1SvzIVuPs,0.34600000000000003,0.303,311773.0,0.7440000000000001,0.0,0.0,0.782,-5.813,1.0,0.0394,93.348,4.0,0.541,"One Night Stand - Sam Cooke Live At The Harlem Square Club, 1963",https://i.scdn.co/image/ed83ac6005cca35d11aef3f9e5b95f6d21ffbd66,False,43.0,https://p.scdn.co/mp3-preview/9b7c353a8e0209c53707cfeeb56633439a4e943f?cid=bca78196e824433fbdf88ec18d84825f,1
1985,Dire Straits,Brothers In Arms,https://open.spotify.com/track/26tWBbtjvgi0tipRL2VQ2X,26tWBbtjvgi0tipRL2VQ2X,0.503,0.22,419400.0,0.44,0.862,8.0,0.12,-9.456,0.0,0.0352,79.095,4.0,0.13,Brothers In Arms,https://i.scdn.co/image/d24a735d8ff6ef1b39abc09a3129260a21b2e55b,False,52.0,https://p.scdn.co/mp3-preview/e8073a5b117f3c2ef38539919f27f428ec40034e?cid=bca78196e824433fbdf88ec18d84825f,1
1985,"Robert Shaw, conductor; John Aler, tenor",Berlioz: Requiem,https://open.spotify.com/track/6IX4MGgub0iBuzqHBDOv7n,6IX4MGgub0iBuzqHBDOv7n,0.986,0.0685,757307.0,0.0208,0.42700000000000005,7.0,0.0883,-26.044,1.0,0.0463,76.21,4.0,0.0282,Hector Berlioz: Masterworks,https://i.scdn.co/image/251bdcf54872fd9f4fd3a3da738655103c4c8a1c,False,0.0,https://p.scdn.co/mp3-preview/669614813ce298867bfdc7fe658033d0aac69521?cid=bca78196e824433fbdf88ec18d84825f,1
1985,"Robert Shaw, conductor",Faure: Pelleas Et Melisande,https://open.spotify.com/track/7saXrRRQh1AZbqDToa2ien,7saXrRRQh1AZbqDToa2ien,0.914,0.175,241213.0,0.00809,0.856,3.0,0.129,-32.625,1.0,0.0429,74.085,3.0,0.098,Voyages,https://i.scdn.co/image/df6ee60e933aeec266d21eda4e82188eee84be47,False,39.0,https://p.scdn.co/mp3-preview/770408c8e02345152ea4202730d677502c334749?cid=bca78196e824433fbdf88ec18d84825f,1
1985,"Georg Solti, conductor; Franz Mazura, Phil Langridge",Schoenberg: Moses Und Aron,https://open.spotify.com/track/7lJWM5iDwWvRS3sACcQSO5,7lJWM5iDwWvRS3sACcQSO5,0.948,0.327,452080.0,0.13699999999999998,0.000343,0.0,0.0727,-21.151,0.0,0.0497,134.308,4.0,0.0666,Schönberg: Moses und Aron,https://i.scdn.co/image/ad1215f286ab5e36e8a7e0014974e06ef700d37a,False,20.0,https://p.scdn.co/mp3-preview/e988c4e020986254887642bf0da9063a3e0db739?cid=bca78196e824433fbdf88ec18d84825f,1
