Year,Artist,Title,URL,TrackId,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Album,Image,Explicit,Popularity,Preview
1971,"Bill Withers, songwriter (Bill Withers)",Ain't No Sunshine,https://open.spotify.com/track/7F3WTjeqzK6wurRKoWgeNc,7F3WTjeqzK6wurRKoWgeNc,0.965,0.396,245809.0,0.142,0.378,4.0,0.106,-13.021,0.0,0.0346,99.828,4.0,0.514,Relaxing Classical Playlist: Pure Therapy Music,https://i.scdn.co/image/41b8aa6ee98c2cf59a91267808c1abbe5a371feb,False,12.0,https://p.scdn.co/mp3-preview/1fff15a4e854b03593256c5cd76668f3ae7a399f?cid=bca78196e824433fbdf88ec18d84825f
1971,Shirley Caesar,Put Your Hand In The Hand Of The Man From Galilee,https://open.spotify.com/track/3ZCZsTbeOZgU0OTblCSXpm,3ZCZsTbeOZgU0OTblCSXpm,0.862,0.605,179707.0,0.423,3.09e-05,7.0,0.0723,-9.71,0.0,0.0371,146.144,4.0,0.884,"Bibletone: Best of Gospel (Inspiration), Vol. 6",https://i.scdn.co/image/d54c98d394f387704f7be9f4c0b6cf1afcd196f5,False,0.0,https://p.scdn.co/mp3-preview/436fb5e207ba6866fe8da657ffd8154dd9940138?cid=bca78196e824433fbdf88ec18d84825f
1971,Sammi Smith,Help Me Make It Through The Night,https://open.spotify.com/track/2XWmbwp9FBAaFcSE9BLQzc,2XWmbwp9FBAaFcSE9BLQzc,0.636,0.562,155533.0,0.353,0.000619,8.0,0.105,-11.882,1.0,0.0249,77.973,4.0,0.431,The Best Of Sammi Smith,https://i.scdn.co/image/2d96bd08e3629644b6ff22c79f747fffc97ac7ac,False,39.0,
1971,Jerry Reed,"When You're Hot, You're Hot",https://open.spotify.com/track/6sykijVtS1m8vxLnkKXrJ5,6sykijVtS1m8vxLnkKXrJ5,0.354,0.788,139560.0,0.832,0.0,4.0,0.1,-10.783,1.0,0.0981,101.045,4.0,0.91,The Essential Jerry Reed,https://i.scdn.co/image/8ceed0a1de74cc9fd0debf409d152500158cd8bf,False,43.0,https://p.scdn.co/mp3-preview/681c7c16a905a20f375d9e95ebbd763aa68fb011?cid=bca78196e824433fbdf88ec18d84825f
1971,Conway Twitty & Loretta Lynn,After The Fire Is Gone,https://open.spotify.com/track/5vBSM3voB3Tx7nBx040uwN,5vBSM3voB3Tx7nBx040uwN,0.8,0.634,159000.0,0.326,0.000341,4.0,0.155,-10.183,1.0,0.0285,104.566,4.0,0.669,20th Century Masters: The Millennium Collection: Best Of Conway Twitty & Loretta Lynn,https://i.scdn.co/image/494aea20f8e50fda3490f351e544d693c928e716,False,20.0,
1971,Chet Atkins,Snowbird,https://open.spotify.com/track/1ahrYWsQEGpbRD7KAIyRnb,1ahrYWsQEGpbRD7KAIyRnb,0.963,0.541,134440.0,0.374,0.93,2.0,0.212,-14.023,1.0,0.0312,115.87,4.0,0.892,Chet Picks On The Grammys,https://i.scdn.co/image/58cc6ffff1b8f437b9dac233d8ada66c9018bffc,False,20.0,https://p.scdn.co/mp3-preview/8e75ce7b0bb6133f3eb2da6ddba48d5f4ce3820e?cid=bca78196e824433fbdf88ec18d84825f
1971,"Kris Kristofferson, songwriter (Sammi Smith)",Help Me Make It Through The Night,https://open.spotify.com/track/2KU944ARlycn1xv8W4I3Oe,2KU944ARlycn1xv8W4I3Oe,0.356,0.602,141640.0,0.338,0.000183,0.0,0.0665,-13.33,1.0,0.0273,81.434,4.0,0.778,Kristofferson,https://i.scdn.co/image/fe4f225d50ee3e9a400d78988099264ea6d0db53,False,32.0,https://p.scdn.co/mp3-preview/54c59383705ab19da77e9bab516b5a2cbef01edb?cid=bca78196e824433fbdf88ec18d84825f
1971,Charley Pride,Did You Think To Pray,https://open.spotify.com/track/5OXeIdomBvzLOrhTdLB30G,5OXeIdomBvzLOrhTdLB30G,0.952,0.307,231333.0,0.155,0.0,4.0,0.115,-11.987,1.0,0.0322,124.986,4.0,0.229,The Gospel Collection,https://i.scdn.co/image/9dbb25448ee476eb52102b78e3918b5c8422795d,False,26.0,https://p.scdn.co/mp3-preview/f381e9a5ff3000d65803fbfbce58272c6c02a3c3?cid=bca78196e824433fbdf88ec18d84825f
1971,Charley Pride,Let Me Live,https://open.spotify.com/track/6VQ1EinP74ZTiTmwW45HRU,6VQ1EinP74ZTiTmwW45HRU,0.925,0.25,203720.0,0.436,2.14e-05,10.0,0.101,-10.408,1.0,0.0459,209.372,4.0,0.417,The Gospel Collection,https://i.scdn.co/image/9dbb25448ee476eb52102b78e3918b5c8422795d,False,16.0,https://p.scdn.co/mp3-preview/9afa1841877a108bd6825ce4a55098cc174c5f83?cid=bca78196e824433fbdf88ec18d84825f
1971,Muddy Waters,They Call Me Muddy Waters,https://open.spotify.com/track/0T6nalg6Z0ikAR1aMDELF2,0T6nalg6Z0ikAR1aMDELF2,0.797,0.413,203067.0,0.264,0.0851,5.0,0.354,-18.559,1.0,0.0339,186.201,3.0,0.55,They Call Me Muddy Waters,https://i.scdn.co/image/7bd6527162852c3e172c0c5f9eba73246641d6b2,False,8.0,
1971,Michel Legrand,Theme From Summer Of '42,https://open.spotify.com/track/2mDq4OdEcTANjXcEYMYDIU,2mDq4OdEcTANjXcEYMYDIU,0.819,0.349,172160.0,0.322,0.601,2.0,0.185,-12.824,0.0,0.0285,74.068,4.0,0.174,Summer Of '42,https://i.scdn.co/image/9729a18711f1cc06acead2868adcddf254296f66,False,32.0,https://p.scdn.co/mp3-preview/5ab6ebec4e0eb0b6bb810044f8696f2615d5d3a0?cid=bca78196e824433fbdf88ec18d84825f
1971,Isaac Hayes,Shaft,https://open.spotify.com/track/7KMILVTQdVS4zQ8ilTcpRO,7KMILVTQdVS4zQ8ilTcpRO,0.24,0.497,279200.0,0.715,0.00615,9.0,0.117,-17.488,0.0,0.0481,120.791,4.0,0.826,Shaft (Deluxe Edition),https://i.scdn.co/image/198c808ab7645ab9322abd305708c6d626915e0a,False,51.0,
1971,Original Cast,Godspell,https://open.spotify.com/track/3QIQ7jfefVWRKyKnVS8zUR,3QIQ7jfefVWRKyKnVS8zUR,0.305,0.344,196916.0,0.482,0.0,0.0,0.0791,-10.55,1.0,0.0315,128.747,4.0,0.819,The Essential Theatre Songs,https://i.scdn.co/image/ffb35e3155fa5a28e9b67000dfecf8718cc66e54,False,0.0,https://p.scdn.co/mp3-preview/59c05d72d1c7b297f91c0f3af4e2f61702d67529?cid=bca78196e824433fbdf88ec18d84825f
1971,Bill Cosby,Bill Cosby Talks To Kids About Drugs,,,,,,,,,,,,,,,,,,,,
1971,Lily Tomlin,This Is A Recording,https://open.spotify.com/track/2LuwAmgXQThjGKIq8ytVz8,2LuwAmgXQThjGKIq8ytVz8,0.757,0.547,191240.0,0.367,0.0,5.0,0.208,-9.988,1.0,0.139,62.068,4.0,0.327,Shrek The Musical (Original Cast Recording),https://i.scdn.co/image/6dbbfde121a633d8fccf4b453c3d38023b2e2a6e,False,32.0,
1971,Les Crane,Desiderata,https://open.spotify.com/track/5V6wfV3Mkvd30zpSoKjsOh,5V6wfV3Mkvd30zpSoKjsOh,0.807,0.51,278960.0,0.282,0.0,1.0,0.147,-17.311,1.0,0.046,80.024,4.0,0.619,Desiderata,https://i.scdn.co/image/740ef297c99bac680d129b5acbd22041844d2c53,False,28.0,https://p.scdn.co/mp3-preview/ebd8634b3a4437226bb84524787003909f72d3fb?cid=bca78196e824433fbdf88ec18d84825f
1971,(Bill Evans Trio),The Bill Evans Album,https://open.spotify.com/track/0WDFtUd7LzpXXYvCZ5FLYp,0WDFtUd7LzpXXYvCZ5FLYp,0.924,0.497,305733.0,0.243,0.717,10.0,0.101,-17.912,1.0,0.04,134.137,3.0,0.153,Explorations,https://i.scdn.co/image/6301845ad60db4a8cfc9740d7f79a19221309c40,False,21.0,
1971,Bill Evans Trio,The Bill Evans Album,https://open.spotify.com/track/0WDFtUd7LzpXXYvCZ5FLYp,0WDFtUd7LzpXXYvCZ5FLYp,0.924,0.497,305733.0,0.243,0.717,10.0,0.101,-17.912,1.0,0.04,134.137,3.0,0.153,Explorations,https://i.scdn.co/image/6301845ad60db4a8cfc9740d7f79a19221309c40,False,21.0,
1971,Duke Ellington,New Orleans Suite,https://open.spotify.com/track/6cogtr2gYzfcvCcrM1Cbwf,6cogtr2gYzfcvCcrM1Cbwf,0.46,0.506,465840.0,0.462,0.647,2.0,0.107,-8.933,0.0,0.0284,85.396,4.0,0.502,New Orleans Suite,https://i.scdn.co/image/0e1c2006170c37b0368807c871dcc5cb1b4a3545,False,22.0,https://p.scdn.co/mp3-preview/8d47058be759ab08347dd3a185e94201f4e10483?cid=bca78196e824433fbdf88ec18d84825f
1971,"Vladimir Horowitz, piano",Horowitz Plays Rachmaninoff (Etudes-Tableaux Piano Music; Sonatas),,,,,,,,,,,,,,,,,,,,
1971,"Carlo Maria Giulini, conductor",Mahler: Symphony No. 1 In D,https://open.spotify.com/track/6oDcqIK7khSm33kYkbI4Pu,6oDcqIK7khSm33kYkbI4Pu,0.972,0.249,959263.0,0.0884,0.846,2.0,0.0533,-21.861,0.0,0.0362,69.975,4.0,0.101,Beethoven's 9th Symphony: 1895 Gustav Mahler Orchestration,https://i.scdn.co/image/ab5fe259f99bd8ff7f0aa39b445959348853fecd,False,28.0,https://p.scdn.co/mp3-preview/8b835587101d0cac8be6e0767e32b8717761a06c?cid=bca78196e824433fbdf88ec18d84825f
1971,"Julian Bream, guitar",Villa-Lobos: Concerto For Guitar,https://open.spotify.com/track/3ri5aBU1Jb70QhtdYsvAdF,3ri5aBU1Jb70QhtdYsvAdF,0.887,0.278,315397.0,0.0372,0.892,9.0,0.112,-29.559,0.0,0.0358,62.714,4.0,0.126,La Mejor Música Clásica Latina,https://i.scdn.co/image/37cb6a4bae82e13dc5a4a77e1042b68a0ce3b95d,False,1.0,
1971,The Juilliard String Quartet,Debussy: Quartet In G Minor/Ravel: Quartet In F,,,,,,,,,,,,,,,,,,,,
1971,"Erich Leinsdorf, conductor",Verdi: Aida,https://open.spotify.com/track/4MdA7J82XIaB65ZKcQhmY5,4MdA7J82XIaB65ZKcQhmY5,0.915,0.429,86160.0,0.0876,0.948,8.0,0.0965,-17.999,1.0,0.0356,120.363,4.0,0.432,Verdi: Aida,https://i.scdn.co/image/626705e7107c5e6857d5645e1cd4b4913f2d8504,False,37.0,https://p.scdn.co/mp3-preview/6d796bb8977a89fcb508680ad946b76425f50d25?cid=bca78196e824433fbdf88ec18d84825f
1971,"Leontyne Price, soprano",Leontyne Price Sings Robert Schumann,,,,,,,,,,,,,,,,,,,,
1971,"Colin Davis, conductor",Berlioz: Requiem,https://open.spotify.com/track/3tKatWQWquPN2mBCFCsAXh,3tKatWQWquPN2mBCFCsAXh,0.993,0.218,201013.0,0.0382,0.00889,4.0,0.296,-28.075,1.0,0.0403,89.482,3.0,0.0383,Berlioz: Requiem; Five Sacred Pieces,https://i.scdn.co/image/91d12a257dd7195f9e64e603a8435af51614d18f,False,0.0,
1972,Roberta Flack,The First Time Ever I Saw Your Face,https://open.spotify.com/track/0SxFyA4FqmEQqZVuAlg8lf,0SxFyA4FqmEQqZVuAlg8lf,0.731,0.311,260666.0,0.0264,0.00205,0.0,0.156,-21.644,1.0,0.037,120.653,4.0,0.139,First Take,https://i.scdn.co/image/df3c0a6c6f614c9b8e6f137dd10f5c38519df2ab,False,60.0,https://p.scdn.co/mp3-preview/73866e496e28ca08047660d7df03b7c9a358241b?cid=bca78196e824433fbdf88ec18d84825f
1972,"George Harrison, Ravi Shankar, Bob Dylan, Leon Russell, Ringo Starr, Billy Preston, Eric Clapton & Klaus Voormann",The Concert For Bangla Desh,,,,,,,,,,,,,,,,,,,,
1972,"Ewan MacColl, songwriter (Roberta Flack)",The First Time Ever I Saw Your Face,https://open.spotify.com/track/1GuccKnqmDa6sa33VsiBE0,1GuccKnqmDa6sa33VsiBE0,0.0167,0.35,359600.0,0.505,0.702,1.0,0.197,-8.095,1.0,0.0294,132.011,4.0,0.0838,Masters of Chant: Chapter II,https://i.scdn.co/image/49363f7eb79d20ce59bd1b04a7a9371e734b4a39,False,18.0,https://p.scdn.co/mp3-preview/39a6c4bb90ee677faed52f553e779e7c42b92144?cid=bca78196e824433fbdf88ec18d84825f
1972,Don Ellis Big Band,Theme From The French Connection,https://open.spotify.com/track/1SdvOWEtEvrNy8Ivn21jra,1SdvOWEtEvrNy8Ivn21jra,0.873,0.653,204093.0,0.343,0.866,5.0,0.107,-15.547,1.0,0.0358,119.032,4.0,0.536,Ciak - Film Themes,https://i.scdn.co/image/893f7538af5696c1c0d768083d01693286c9970b,False,0.0,https://p.scdn.co/mp3-preview/f112abd7840b64f3cc4696593f7a866734a3ee34?cid=bca78196e824433fbdf88ec18d84825f
1972,Sarah Vaughan,What Are You Doing The Rest Of Your Life?,https://open.spotify.com/track/4l7qRyGfh0GEw3VEU2FR97,4l7qRyGfh0GEw3VEU2FR97,0.819,0.287,237871.0,0.155,2.69e-05,2.0,0.124,-15.38,0.0,0.0394,80.074,4.0,0.07,Sarah Vaughan with Michael LeGrand,https://i.scdn.co/image/4a44e42d777726a966395f422f25a7dbb5c49b1b,False,6.0,https://p.scdn.co/mp3-preview/306addfe7899107ca015804f631c99aa2aa15832?cid=bca78196e824433fbdf88ec18d84825f
1972,Neil Diamond,Moods,https://open.spotify.com/track/3ECXeqk1QxEplgMnSpdoiI,3ECXeqk1QxEplgMnSpdoiI,0.659,0.551,160000.0,0.368,0.761,1.0,0.0985,-12.912,1.0,0.235,168.525,4.0,0.421,Some Year,https://i.scdn.co/image/f1fababb7214ca413b3dff072870f7d9f1a4f6ea,False,50.0,https://p.scdn.co/mp3-preview/a3dc8eaca953dc2fcf8ff7c7ae9535a2fb2a6ec3?cid=bca78196e824433fbdf88ec18d84825f
1972,Siegel-Schwall Band,The Siegel-Schwall Band,https://open.spotify.com/track/0214sNGr8Q9o9Ob6UzoExJ,0214sNGr8Q9o9Ob6UzoExJ,0.184,0.469,303000.0,0.556,0.00215,11.0,0.971,-16.901,0.0,0.0592,168.494,4.0,0.818,The Siegel-Schwall Reunion Concert,https://i.scdn.co/image/93a4271c1f4d2fbb6c659bd6291b1c208c336223,False,5.0,https://p.scdn.co/mp3-preview/ab3d5cca5c2b7d5a05b99c017e9b61d212a68620?cid=bca78196e824433fbdf88ec18d84825f
1972,Tom T. Hall,Tom T. Hall's Greatest Hits,,,,,,,,,,,,,,,,,,,,
1972,"Andre Previn, conductor",Vaughan Williams: Symphony No. 2 (A London Symphony),https://open.spotify.com/track/1PMQc4SBQHO6haPpz2WwcB,1PMQc4SBQHO6haPpz2WwcB,0.893,0.145,658920.0,0.00823,0.825,0.0,0.0751,-27.523,1.0,0.044,84.15,4.0,0.0337,The Classical Guide to Vaughan Williams,https://i.scdn.co/image/b52b66cc714500194a75c8350eb7f86ab1be5f1c,False,0.0,https://p.scdn.co/mp3-preview/14cfd9622357305d85d3c92fad6802220da38988?cid=bca78196e824433fbdf88ec18d84825f
1972,Gary Burton,Alone At Last,https://open.spotify.com/track/41wIuJs9A8fuuRSWdSIvdS,41wIuJs9A8fuuRSWdSIvdS,0.986,0.399,279827.0,0.0437,0.908,7.0,0.0996,-23.632,1.0,0.0365,73.846,4.0,0.136,A Peaceful Soak,https://i.scdn.co/image/38f62368969b848293d7b3c8baa6359fb8cd1fe2,False,25.0,https://p.scdn.co/mp3-preview/53e25b08b698ee83f372df497fce3c6eb93b3990?cid=bca78196e824433fbdf88ec18d84825f
1972,Freddie Hubbard,First Light,https://open.spotify.com/track/3JkgrvbHI6TlskLY4pwEUM,3JkgrvbHI6TlskLY4pwEUM,0.399,0.415,664933.0,0.516,0.759,6.0,0.11,-15.064,1.0,0.0443,156.226,4.0,0.553,First Light (CTI Records 40th Anniversary Edition),https://i.scdn.co/image/49e1362ab1bf0fbaf1189920eb1876e01ce125b0,False,18.0,https://p.scdn.co/mp3-preview/216017375c7641ae8f95f8ccb82f6c1e2f6d687b?cid=bca78196e824433fbdf88ec18d84825f
1972,Duke Ellington,Toga Brava Suite,,,,,,,,,,,,,,,,,,,,
1972,Helen Reddy,I Am Woman,https://open.spotify.com/track/3l2hbXdvmaH3tUd3qWLKgm,3l2hbXdvmaH3tUd3qWLKgm,0.408,0.392,205880.0,0.681,2.31e-05,0.0,0.375,-8.723,1.0,0.0367,171.162,4.0,0.711,I Am Woman,https://i.scdn.co/image/6c095cf8db2f1dd7f57b48e34274ff12bedb96ca,False,48.0,
1972,Harry Nilsson,Without You,https://open.spotify.com/track/6MrILERJLA3Jcq0E9poZsp,6MrILERJLA3Jcq0E9poZsp,0.612,0.392,201000.0,0.185,2.89e-06,4.0,0.0695,-15.472,1.0,0.0285,64.933,4.0,0.145,Nilsson Schmilsson,https://i.scdn.co/image/61e0781b206610743b817f3c5d73e14615d7baac,False,60.0,https://p.scdn.co/mp3-preview/d0c5c762cf779c517fd4fef7a2fa353901932703?cid=bca78196e824433fbdf88ec18d84825f
1972,Donny Hathaway & Roberta Flack,Where Is The Love,https://open.spotify.com/track/34weQzBV0SX0cW59I7eMWL,34weQzBV0SX0cW59I7eMWL,0.252,0.552,163453.0,0.386,2.78e-06,8.0,0.0954,-15.39,1.0,0.0279,114.969,4.0,0.583,Classics & Rarities - 70's Soul,https://i.scdn.co/image/94a087313ac8c9186444246636ee5b4f12ccc3cc,False,5.0,https://p.scdn.co/mp3-preview/fae57782f86df78f1811d8e2769b2b09883865d4?cid=bca78196e824433fbdf88ec18d84825f
1972,Billy Preston,Outa-Space,https://open.spotify.com/track/17KFO56mkVEKR0v8qOPlkU,17KFO56mkVEKR0v8qOPlkU,0.134,0.717,250867.0,0.832,0.2,1.0,0.259,-8.619,1.0,0.0363,116.228,4.0,0.89,I Wrote A Simple Song,https://i.scdn.co/image/ec522ea349fd3f5f0e86a2df56bbec784427eb83,False,36.0,
1972,Isaac Hayes,Black Moses,https://open.spotify.com/track/04ylFi2OxZ1yrN3azXLMQn,04ylFi2OxZ1yrN3azXLMQn,0.0245,0.726,243711.0,0.696,2.78e-06,2.0,0.248,-6.36,1.0,0.0443,130.003,4.0,0.156,The Birth of a Nation: The Inspired By Album,https://i.scdn.co/image/0bbb9648600aa30ffa215cb912a66836714ea2df,True,30.0,https://p.scdn.co/mp3-preview/0eb29954e76a47bab3298bfbbe5ff4cffee7876f?cid=bca78196e824433fbdf88ec18d84825f
1972,Aretha Franklin,"Young, Gifted And Black",https://open.spotify.com/track/5dcm217docwRMX29EbAhxl,5dcm217docwRMX29EbAhxl,0.857,0.479,214227.0,0.295,4.63e-05,5.0,0.466,-12.556,1.0,0.0459,91.044,3.0,0.396,"Young, Gifted And Black",https://i.scdn.co/image/ddf378728637231e4a3cea4bbcb0b67efc86ff7c,False,32.0,https://p.scdn.co/mp3-preview/70715b4daf9013bcd60f8d33ff26e36ae0c56089?cid=bca78196e824433fbdf88ec18d84825f
1972,Billy Paul,Me And Mrs. Jones,https://open.spotify.com/track/4sj8qFcEDnRPNv3tBbUVUf,4sj8qFcEDnRPNv3tBbUVUf,0.388,0.303,285760.0,0.555,1.16e-06,0.0,0.468,-9.259,0.0,0.0482,67.322,4.0,0.447,360 Degrees Of Billy Paul,https://i.scdn.co/image/811626f08399147c1184ab92bcb73e174a972948,False,62.0,https://p.scdn.co/mp3-preview/46c8554540857352820ad7d8b69137d930863532?cid=bca78196e824433fbdf88ec18d84825f
1972,The Temptations,Papa Was A Rollin' Stone,https://open.spotify.com/track/7MiLmLbwNoyf47xQ4TCVYp,7MiLmLbwNoyf47xQ4TCVYp,0.451,0.817,419640.0,0.405,0.0507,10.0,0.0468,-13.513,0.0,0.0811,121.467,4.0,0.898,"20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s",https://i.scdn.co/image/84e296fdb6068ae45031b9715fb6a184f9240fd3,False,66.0,
1972,The Temptations & Paul Riser,Papa Was A Rollin' Stone,https://open.spotify.com/track/7MiLmLbwNoyf47xQ4TCVYp,7MiLmLbwNoyf47xQ4TCVYp,0.451,0.817,419640.0,0.405,0.0507,10.0,0.0468,-13.513,0.0,0.0811,121.467,4.0,0.898,"20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s",https://i.scdn.co/image/84e296fdb6068ae45031b9715fb6a184f9240fd3,False,66.0,
1972,"Barrett Strong & Norman Whitfield, songwriters (The Temptations)",Papa Was A Rollin' Stone,https://open.spotify.com/track/7MiLmLbwNoyf47xQ4TCVYp,7MiLmLbwNoyf47xQ4TCVYp,0.451,0.817,419640.0,0.405,0.0507,10.0,0.0468,-13.513,0.0,0.0811,121.467,4.0,0.898,"20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s",https://i.scdn.co/image/84e296fdb6068ae45031b9715fb6a184f9240fd3,False,66.0,
1972,Aretha Franklin,Amazing Grace,https://open.spotify.com/track/62aEe7mLn8wdWr0o26shwx,62aEe7mLn8wdWr0o26shwx,0.875,0.212,648827.0,0.245,0.00527,8.0,0.406,-16.939,1.0,0.0455,88.426,3.0,0.178,Amazing Grace,https://i.scdn.co/image/08d52db873aedb0baf359ce256e128e4e52a84e1,False,44.0,https://p.scdn.co/mp3-preview/d8369d72f3e6e9496e96b974dce93ba6fe437613?cid=bca78196e824433fbdf88ec18d84825f
1972,Donna Fargo,Happiest Girl In The Whole USA,https://open.spotify.com/track/1XEniZWDwqkJVSt7DJpbkR,1XEniZWDwqkJVSt7DJpbkR,0.177,0.562,154840.0,0.402,0.00157,5.0,0.246,-11.014,1.0,0.0348,188.952,3.0,0.558,Donna Fargo,https://i.scdn.co/image/33c78d6f42c2ea908ba2280bf4abdf695c733753,False,12.0,https://p.scdn.co/mp3-preview/dd61e93dc64cfcf738f5ac451373bd9addd91478?cid=bca78196e824433fbdf88ec18d84825f
1972,Charley Pride,Charley Pride Sings Heart Songs,,,,,,,,,,,,,,,,,,,,
1972,The Statler Brothers,Class Of '57,https://open.spotify.com/track/3zAhiZhAlGyFxbMOJ3bvdU,3zAhiZhAlGyFxbMOJ3bvdU,0.544,0.508,160467.0,0.408,0.0,4.0,0.268,-12.697,1.0,0.0337,170.952,4.0,0.787,The Best Of The Statler Brothers (Reissue),https://i.scdn.co/image/e6a59b37e385e94a3ce3fd945d24a4896eef416c,False,37.0,
1972,Charlie McCoy,Charlie McCoy/The Real McCoy,,,,,,,,,,,,,,,,,,,,
1972,"Ben Peters, songwriter (Charley Pride)",Kiss An Angel Good Mornin',https://open.spotify.com/track/37GWhu8R61gTStMvVQfDuE,37GWhu8R61gTStMvVQfDuE,0.581,0.665,123467.0,0.512,0.0,4.0,0.371,-10.704,1.0,0.03,130.578,4.0,0.87,Sings Heart Songs,https://i.scdn.co/image/2eff44179b156f79f182087da738c48e9019257b,False,49.0,https://p.scdn.co/mp3-preview/e30a17869b25e1162271fb9fa139c9c41aa006f3?cid=bca78196e824433fbdf88ec18d84825f
1972,Elvis Presley,He Touched Me,https://open.spotify.com/track/6WRv0Mr5Y2K3qG5qraEPiA,6WRv0Mr5Y2K3qG5qraEPiA,0.864,0.242,158760.0,0.252,0.00085,8.0,0.102,-14.363,1.0,0.0278,81.332,4.0,0.297,He Touched Me,https://i.scdn.co/image/0fd54e67c0323f2a663030ee71e66b1c74bb2052,False,35.0,https://p.scdn.co/mp3-preview/7704fbb054065abe99a1cbb916de100f140a42b7?cid=bca78196e824433fbdf88ec18d84825f
1972,Blackwood Brothers,L-O-V-E,https://open.spotify.com/track/4QxDOjgpYtQDxxbWPuEJOy,4QxDOjgpYtQDxxbWPuEJOy,0.679,0.425,155307.0,0.373,0.0,4.0,0.077,-7.543,1.0,0.0797,78.225,4.0,0.663,L-O-V-E,https://i.scdn.co/image/13330953d5da4e53abb4a41d4c78a0a0a42dc59c,False,64.0,
1972,Muddy Waters,The London Muddy Waters Session,,,,,,,,,,,,,,,,,,,,
1972,Rita Moreno & Bill Cosby,The Electric Company,https://open.spotify.com/track/4VQNeHhb2yehhJQmgiHm5j,4VQNeHhb2yehhJQmgiHm5j,0.000578,0.472,229680.0,0.9,0.017,10.0,0.164,-5.318,1.0,0.0489,133.159,4.0,0.514,Trans-Atlantic Psych Classics Vol.1,https://i.scdn.co/image/d388b62512af653fe187bb117266e02a10ff911b,False,30.0,https://p.scdn.co/mp3-preview/1e65b4a536d86bf1c06d008ee1739f6c60f32596?cid=bca78196e824433fbdf88ec18d84825f
1972,George Carlin,FM And AM,https://open.spotify.com/track/4nuA779CC94YlMkEeR07QZ,4nuA779CC94YlMkEeR07QZ,0.00264,0.666,194867.0,0.76,8.96e-06,7.0,0.15,-6.102,1.0,0.028,134.023,4.0,0.64,Sidewalks,https://i.scdn.co/image/d667ad4cc7b2d14e7a1e9ef9d2c6df47f9909f35,False,32.0,
1972,(Original Cast),Lenny,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X,2aMVyJSuDFFL1sTjJnvk7X,0.178,0.762,228875.0,0.631,0.0,6.0,0.146,-4.837,1.0,0.0544,118.969,4.0,0.379,Nena Maldición (feat. Lenny Tavárez),https://i.scdn.co/image/91ca36b4e4c84f6f3df7c2e39a94afc634e4c437,False,77.0,https://p.scdn.co/mp3-preview/0bfe8d84036f7fbe4ad7466cdda8396cf4586a7d?cid=bca78196e824433fbdf88ec18d84825f
1972,Michel Legrand,Brian's Song,https://open.spotify.com/track/4xuVZu5EfbWmAHRpJtsg6v,4xuVZu5EfbWmAHRpJtsg6v,0.3,0.642,223720.0,0.637,0.295,2.0,0.0713,-6.605,1.0,0.0365,95.482,4.0,0.798,Dusk,https://i.scdn.co/image/30d26c294fb9648784b1eb720808bfed5f283f54,False,26.0,https://p.scdn.co/mp3-preview/b61f5b0f7636dbd4992af36ef7766be4fa88769f?cid=bca78196e824433fbdf88ec18d84825f
1972,Nino Rota,The Godfather,https://open.spotify.com/track/39zu6JGd6tvRNsqyK78RLk,39zu6JGd6tvRNsqyK78RLk,0.927,0.198,158960.0,0.221,0.92,1.0,0.0797,-12.706,1.0,0.0355,68.932,4.0,0.0851,The Godfather (Soundtrack),https://i.scdn.co/image/6fbb3c4718c43ad2a9f4ab3c8682972dc20c9762,False,53.0,
1972,"Alex Bradford, Hope Clarke, Bobby Hill","Don't Bother Me, I Can't Cope",,,,,,,,,,,,,,,,,,,,
1972,"Georg Solti, conductor",Mahler: Symphony No. 8 In E Flat (Symphony Of A Thousand),https://open.spotify.com/track/2xcNIGMNhTQDRqkswz23gM,2xcNIGMNhTQDRqkswz23gM,0.52,0.176,128227.0,0.628,0.793,3.0,0.261,-11.137,1.0,0.0435,102.027,4.0,0.13,Mahler: Symphony No.8,https://i.scdn.co/image/9033fb3dbe321528efa7abd694ba3cb57e5cc0df,False,13.0,https://p.scdn.co/mp3-preview/dbec31454ef1739de55b34ff53472f88c86fa363?cid=bca78196e824433fbdf88ec18d84825f
1972,"Georg Solti, conductor",Mahler: Symphony No. 7 In E Minor,https://open.spotify.com/track/6KdaGQtzGkznC4uFT15Rhz,6KdaGQtzGkznC4uFT15Rhz,0.919,0.244,1043400.0,0.15,0.88,0.0,0.0937,-18.88,1.0,0.0405,72.03,4.0,0.22,Mahler: Symphony No. 7 (Live),https://i.scdn.co/image/3795763e8e480f6d12537804d5b45de6262b9e90,False,9.0,https://p.scdn.co/mp3-preview/0505a29a84a03bdec9bfcd46e46ca1952ce0a205?cid=bca78196e824433fbdf88ec18d84825f
