Year,Artist,Title,URL,TrackId,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Album,Image,Explicit,Popularity,Preview
1958,Domenico Modugno,Volare,https://open.spotify.com/track/4TVFmPiDtVtFe5P9y5OwJ9,4TVFmPiDtVtFe5P9y5OwJ9,0.963,0.297,274867.0,0.208,2.17e-05,4.0,0.142,-15.611,0.0,0.0446,97.044,4.0,0.341,The 50 Greatest Vocal Hits,https://i.scdn.co/image/f769e1ec2c19cd07c9d3332c446e68e1093daf8c,False,37.0,
1958,Everly Brothers,All I Have To Do Is Dream / Claudette,,,,,,,,,,,,,,,,,,,,
1958,Elvis Presley,Don't / I Beg of You,,,,,,,,,,,,,,,,,,,,
1958,David Seville,Witch Doctor,https://open.spotify.com/track/48skOMMuEQSfwo0JZpfqjk,48skOMMuEQSfwo0JZpfqjk,0.455,0.6,142493.0,0.742,0.0,7.0,0.209,-4.752,1.0,0.0604,138.227,4.0,0.84,Alvin And The Chipmunks (Original Motion Picture Soundtrack),https://i.scdn.co/image/698c60bd6fd10a55dfdd76a02f1b9c84e7f50826,False,25.0,
1958,Pérez Prado,Patricia,https://open.spotify.com/track/205EtD8tQnHDXMkmtYiaHF,205EtD8tQnHDXMkmtYiaHF,0.0862,0.704,140867.0,0.638,0.251,1.0,0.115,-9.522,1.0,0.0457,137.396,4.0,0.837,The Best Of Perez Prado: The Original Mambo #5,https://i.scdn.co/image/7700a28d06ef4e7ba51e2bcdb53fcf81aada128f,False,37.0,https://p.scdn.co/mp3-preview/5173953cf53959233fc735f9ccb930ff8f2852fa?cid=bca78196e824433fbdf88ec18d84825f
1958,Billy Vaughn,Sail Along Silvery Moon / Raunchy,,,,,,,,,,,,,,,,,,,,
1958,Perry Como,Catch a Falling Star / Magic Moments,https://open.spotify.com/track/4U9MRX3FF6b8ynedhuDRbf,4U9MRX3FF6b8ynedhuDRbf,0.839,0.567,179000.0,0.442,4.64e-06,1.0,0.0987,-7.768,1.0,0.0314,110.058,4.0,0.336,Magic Moments,https://i.scdn.co/image/68b981d6d78f7da38f1c31cc4164e131a48c652d,False,0.0,https://p.scdn.co/mp3-preview/4a22898d072bb2f26d419461952905e9c835ef06?cid=bca78196e824433fbdf88ec18d84825f
1958,The Champs,Tequila,https://open.spotify.com/track/5gJKsGij5oGt5H5RSFYXPa,5gJKsGij5oGt5H5RSFYXPa,0.121,0.671,135240.0,0.742,0.679,5.0,0.0601,-9.912,1.0,0.0441,89.748,4.0,0.897,Greatest Hits / Tequila,https://i.scdn.co/image/f969d6a06169034bc5719361a8855c3b43316216,False,58.0,https://p.scdn.co/mp3-preview/2c88f827c751d5e53c9ce222cf04ce5d40c879b1?cid=bca78196e824433fbdf88ec18d84825f
1958,Tommy Edwards,It's All In The Game,https://open.spotify.com/track/7alIbopJGYvr2DVQNWIgB8,7alIbopJGYvr2DVQNWIgB8,0.542,0.441,259747.0,0.891,8.25e-06,7.0,0.922,-7.557,1.0,0.0902,129.776,4.0,0.764,A Night In San Francisco (Live),https://i.scdn.co/image/d4e6e08904374946131979de6884f03c1bcc2e35,False,22.0,https://p.scdn.co/mp3-preview/0936734e7777c5d6fea1790845dd11363e84648a?cid=bca78196e824433fbdf88ec18d84825f
1958,Dean Martin,Return To Me (Ritorna-Me),https://open.spotify.com/track/6YAgmqaeo8Fm3pne8OJEBo,6YAgmqaeo8Fm3pne8OJEBo,0.966,0.267,144800.0,0.205,0.00203,2.0,0.113,-13.75,1.0,0.0348,88.584,4.0,0.178,This Is Dean Martin,https://i.scdn.co/image/a7f695beb4ef6ab2b472e2806941fa60f48adb20,False,47.0,
1958,Conway Twitty,It's Only Make Believe,https://open.spotify.com/track/2FPHyyvfLMIV8GkUWWwYl5,2FPHyyvfLMIV8GkUWWwYl5,0.777,0.561,150133.0,0.381,5.25e-05,10.0,0.12,-11.303,1.0,0.032,115.186,3.0,0.479,Greatest Hits - Finest Performances,https://i.scdn.co/image/e1aa6f3401e4e57206ea82120babaffc384643cd,False,44.0,https://p.scdn.co/mp3-preview/cea2e749a5cde7aefea264711f020195b036f203?cid=bca78196e824433fbdf88ec18d84825f
1958,Sheb Wooley,Purple People Eater,https://open.spotify.com/track/2jchfa2V62IKul4RvzmGXb,2jchfa2V62IKul4RvzmGXb,0.842,0.681,134400.0,0.512,0.0,9.0,0.32,-6.854,1.0,0.0787,78.483,4.0,0.891,Lost Halloween,https://i.scdn.co/image/85ba2daba9dd21bf41d65cb8efc155be7e703018,False,31.0,
1958,Everly Brothers,Bird Dog / Devoted to You,,,,,,,,,,,,,,,,,,,,
1958,Silhouettes,Get a Job,https://open.spotify.com/track/21NhrNOfIoakyWISXUMkFN,21NhrNOfIoakyWISXUMkFN,0.652,0.625,169707.0,0.425,0.000525,7.0,0.124,-9.962,1.0,0.0359,80.024,4.0,0.829,Get a Job,https://i.scdn.co/image/e31240eba6d53642770064db35c6e151253e6439,False,45.0,https://p.scdn.co/mp3-preview/722c3f2bebafcbf2f861747c0a42a24d34985c1c?cid=bca78196e824433fbdf88ec18d84825f
1958,Elegants,Little Star,https://open.spotify.com/track/3c7KT5CN8uYRaK3xThhdYt,3c7KT5CN8uYRaK3xThhdYt,0.873,0.408,162773.0,0.397,0.0,9.0,0.28,-12.536,1.0,0.03,72.615,4.0,0.697,Little Star: The Best Of The Elegants,https://i.scdn.co/image/83350f7f3e709bffbd6bf47bea2d4132c145484a,False,38.0,https://p.scdn.co/mp3-preview/020ed02ce51dee8a4c6dac2b598c0b4d7c2c494b?cid=bca78196e824433fbdf88ec18d84825f
1958,Ricky Nelson,Stood Up / Waitin' In School,,,,,,,,,,,,,,,,,,,,
1958,Laurie London,He's Got the Whole World In His Hands,https://open.spotify.com/track/5MW5soE7bBVgKUm4vhEkjo,5MW5soE7bBVgKUm4vhEkjo,0.975,0.461,246840.0,0.0525,0.812,5.0,0.195,-22.897,0.0,0.0435,95.636,4.0,0.0612,Pianoforte,https://i.scdn.co/image/0909b7fbd4555070adcc25b0a9f1b705cc542a23,False,5.0,https://p.scdn.co/mp3-preview/8cf2628522cdddf1d03a44e3192b40adc65cfba5?cid=bca78196e824433fbdf88ec18d84825f
1958,The Platters,Twilight Time,https://open.spotify.com/track/3MpGQae6zAFd7Z1FdLV9fV,3MpGQae6zAFd7Z1FdLV9fV,0.761,0.456,168293.0,0.353,0.0,9.0,0.255,-12.551,1.0,0.0402,115.847,3.0,0.328,The Flying Platters Around The World,https://i.scdn.co/image/04cbd9ff29a5863f84270a3dbc7c7e7803c787d9,False,57.0,
1958,Jimmie Rodgers,Secretly,https://open.spotify.com/track/4jDVGv8E9MWWcVJJPl22t3,4jDVGv8E9MWWcVJJPl22t3,0.852,0.704,157867.0,0.467,1.61e-06,10.0,0.109,-10.421,0.0,0.0328,76.625,4.0,0.344,The Best Of Jimmie Rodgers,https://i.scdn.co/image/6dbb6c47f2c71f5d3fbc3a60626aceedfaca1690,False,27.0,https://p.scdn.co/mp3-preview/5ecb1d79a49143a832df94a3aaecd4993264e7ac?cid=bca78196e824433fbdf88ec18d84825f
1958,Danny & The Juniors,At The Hop,https://open.spotify.com/track/10Bk0h9A5KOa2AIJSpUds3,10Bk0h9A5KOa2AIJSpUds3,0.699,0.433,149720.0,0.792,0.0,8.0,0.179,-9.572,1.0,0.0581,194.131,4.0,0.846,The Complete Releases 1957-62,https://i.scdn.co/image/8ac40660e5e7c894e8ec9218d8d4678e38b8c311,False,46.0,https://p.scdn.co/mp3-preview/184cc383bbd9710973780d46b0a5cf83feff90b2?cid=bca78196e824433fbdf88ec18d84825f
1958,The Coasters,Yakety Yak,https://open.spotify.com/track/7demHL0GXA6YmTNqw3Btz8,7demHL0GXA6YmTNqw3Btz8,0.705,0.715,113040.0,0.669,0.000732,7.0,0.044,-9.491,1.0,0.128,120.789,4.0,0.976,Rhino Hi-Five: The Coasters,https://i.scdn.co/image/fd3a9e43b3effc87fdbae208e86ab3242630ce41,False,53.0,https://p.scdn.co/mp3-preview/979ed69d82eee4eb979a1d6644becaf9727a1e61?cid=bca78196e824433fbdf88ec18d84825f
1958,Elvis Presley,Wear My Ring Around Your Neck / Doncha' Think It's Time,,,,,,,,,,,,,,,,,,,,
1958,Ricky Nelson,Poor Little Fool,https://open.spotify.com/track/5ayybTSXNwcarDtxQKqvWX,5ayybTSXNwcarDtxQKqvWX,0.669,0.543,153933.0,0.332,0.0,0.0,0.134,-11.573,1.0,0.0317,154.999,4.0,0.795,Ricky Nelson (Expanded Edition / Remastered),https://i.scdn.co/image/f0f2c3321ca683bdc121ba039b98c13bbf37d6b2,False,48.0,
1958,Pat Boone,A Wonderful Time Up There / It's Too Soon to Know,,,,,,,,,,,,,,,,,,,,
1958,Jimmy Clanton,Just a Dream,https://open.spotify.com/track/1tKMOJW1eTIMSNtILF0ce9,1tKMOJW1eTIMSNtILF0ce9,0.645,0.679,161253.0,0.279,0.0,7.0,0.118,-10.386,1.0,0.0384,117.287,3.0,0.854,R & B Megahits Of The 1950's - Volume 2,https://i.scdn.co/image/a036b49a7c34b0313af3c6aece152a5fbaa1770c,False,26.0,https://p.scdn.co/mp3-preview/db5e12c2b29ab209c1d4b3f32bb310b12d83a16a?cid=bca78196e824433fbdf88ec18d84825f
1958,McGuire Sisters,Sugartime,https://open.spotify.com/track/6qto5NKDYXhU83R1gL59CL,6qto5NKDYXhU83R1gL59CL,0.663,0.633,153240.0,0.514,0.0,0.0,0.478,-9.762,1.0,0.0404,96.345,4.0,0.871,The McGuire Sisters Greatest Hits,https://i.scdn.co/image/5eb474616f05f8dfef52a4d99e501abbe264189d,False,24.0,
1958,Bobby Day,Rockin' Robin / Over and Over,https://open.spotify.com/track/4tBoVUv5CdGn61KIHERqAb,4tBoVUv5CdGn61KIHERqAb,0.124,0.745,150718.0,0.556,0.0107,10.0,0.223,-13.724,1.0,0.0434,87.487,4.0,0.968,"Motown and Soul: Over the Decades, Vol. 13",https://i.scdn.co/image/1c3e8d38c93b0c1353f3caffd0bbe3976d9dbff3,False,0.0,https://p.scdn.co/mp3-preview/87a53ab39b89a22c58ce2e6507106815500b1008?cid=bca78196e824433fbdf88ec18d84825f
1958,Kingston Trio,Tom Dooley,https://open.spotify.com/track/2qLxtO0iaFGI9x19vU3bDI,2qLxtO0iaFGI9x19vU3bDI,0.827,0.648,183973.0,0.144,6.8e-06,4.0,0.109,-13.842,1.0,0.0441,125.974,4.0,0.497,The Kingston Trio,https://i.scdn.co/image/2171ca4399c20b4e69c6ac5c3ac97b0c714adcb3,False,35.0,
1958,Chuck Berry,Sweet Little Sixteen,https://open.spotify.com/track/4GWHrdyVTC0AWwuRgoWzE7,4GWHrdyVTC0AWwuRgoWzE7,0.575,0.507,180747.0,0.627,0.0,1.0,0.198,-7.838,1.0,0.0354,175.309,4.0,0.962,One Dozen Berry's,https://i.scdn.co/image/6667cfa2e282287769badeb4a5b9c628d67bbc36,False,51.0,
1958,Cozy Cole,Topsy Part 2 / Topsy Part 1,,,,,,,,,,,,,,,,,,,,
1958,Nat King Cole,Looking Back,https://open.spotify.com/track/4tRnUUeXZYLuiF6YvaYuBB,4tRnUUeXZYLuiF6YvaYuBB,0.846,0.584,146400.0,0.293,1.05e-06,3.0,0.101,-15.093,1.0,0.0309,93.927,3.0,0.384,Looking Back,https://i.scdn.co/image/3b8c557cdf84a94b30ebd646e98dbacda97c6d78,False,37.0,
1958,Monotones,The Book of Love,https://open.spotify.com/track/1N131UBLlYAUJNVpHOfEc1,1N131UBLlYAUJNVpHOfEc1,0.734,0.428,138298.0,0.594,0.0,10.0,0.567,-12.716,1.0,0.379,198.67,4.0,0.556,Who Wrote The Book Of Love? [Digital Version],https://i.scdn.co/image/6592b0c78a8899da1bc945c156eae9919f12d442,False,53.0,https://p.scdn.co/mp3-preview/ad50d1835ef05730a118114c6551c0cb685f39c1?cid=bca78196e824433fbdf88ec18d84825f
1958,Tommy Dorsey Orch. & Warren Covington,Tea For Two Cha Cha Cha,https://open.spotify.com/track/0JFI7Uv5UsQRdNgTCLIuan,0JFI7Uv5UsQRdNgTCLIuan,0.75,0.741,149840.0,0.753,0.891,4.0,0.142,-9.625,1.0,0.0392,114.97,4.0,0.963,"100 Latin Hits (Salsa, Bachata, Merengue, Mambo e Ballo Room - Dance Collection)",https://i.scdn.co/image/b9dee9a1c7943cfb7360873e874556b62276f3c2,False,17.0,https://p.scdn.co/mp3-preview/997087bdb7cd0dad28f6a312875a895c79326b09?cid=bca78196e824433fbdf88ec18d84825f
1958,Little Anthony & The Imperials,Tears On My Pillow,https://open.spotify.com/track/07ePHsQ0SopWrnCbNjNC2D,07ePHsQ0SopWrnCbNjNC2D,0.908,0.432,140533.0,0.202,0.0,0.0,0.181,-14.518,1.0,0.0283,100.082,3.0,0.641,Greatest Hits,https://i.scdn.co/image/8763ca416b6bd0637277bf5189abdbea97eadaeb,False,54.0,https://p.scdn.co/mp3-preview/b52fb61de3b42f76f91b956150dd65b3dc11e404?cid=bca78196e824433fbdf88ec18d84825f
1958,Royal Teens,Short Shorts,https://open.spotify.com/track/5pWpSSeDQ32eRAUBKTViMP,5pWpSSeDQ32eRAUBKTViMP,0.994,0.538,352920.0,0.361,0.0134,10.0,0.124,-12.701,1.0,0.103,151.99,4.0,0.81,King Sparrow's Calypso Carnival,https://i.scdn.co/image/61a0e40575aa3cfdae513c2d80cfb876ab59dda1,False,30.0,https://p.scdn.co/mp3-preview/2cd10c748fbdee2eafec6b6dc254a356a6f67ef5?cid=bca78196e824433fbdf88ec18d84825f
1958,Jerry Lee Lewis,Great Balls of Fire,https://open.spotify.com/track/5UvE5QlINnvEc7aFO14DVL,5UvE5QlINnvEc7aFO14DVL,0.458,0.4,109707.0,0.818,3.25e-06,0.0,0.132,-11.238,1.0,0.08,166.287,4.0,0.936,The Golden Rock Hits Of Jerry Lee Lewis,https://i.scdn.co/image/67f4a91208bfec07fc70fb7672cdfc232f4d2879,False,64.0,
1958,The Chordettes,Lollipop,https://open.spotify.com/track/1hFB1obL3dCyIDigkojSTm,1hFB1obL3dCyIDigkojSTm,0.584,0.65,130533.0,0.593,0.00256,5.0,0.441,-6.375,0.0,0.123,143.176,4.0,0.821,The Chordettes' Best,https://i.scdn.co/image/5a23e5f99f32b7e249948af96b956cb518d946a7,False,55.0,https://p.scdn.co/mp3-preview/cd41571dcb644ff3af619e8f5c160691e912d8dd?cid=bca78196e824433fbdf88ec18d84825f
1958,Bobby Darin,Splish Splash,https://open.spotify.com/track/40fD7ct05FvQHLdQTgJelG,40fD7ct05FvQHLdQTgJelG,0.385,0.645,131720.0,0.943,0.0,0.0,0.37,-1.526,1.0,0.0393,147.768,4.0,0.965,Bobby Darin,https://i.scdn.co/image/975278e9e3a15486bc087f225f252ed0c53ca1c0,False,57.0,https://p.scdn.co/mp3-preview/3e71bdb292d7112e3a5f4320f39ab79f35f50e58?cid=bca78196e824433fbdf88ec18d84825f
1958,Connie Francis,Who's Sorry Now,https://open.spotify.com/track/0UJrazDmADoKq6SA0LkH1q,0UJrazDmADoKq6SA0LkH1q,0.828,0.398,228995.0,0.253,0.63,7.0,0.425,-16.178,1.0,0.0302,105.498,4.0,0.332,André Previn & His Magic Piano,https://i.scdn.co/image/943297de4ec5e4e06b05bbf3bd1cda9d65743ff2,False,17.0,https://p.scdn.co/mp3-preview/6086ff9b5a63aad3fd34497885a9bb06397100c0?cid=bca78196e824433fbdf88ec18d84825f
1958,Jack Scott,My True Love / Leroy,,,,,,,,,,,,,,,,,,,,
1958,Jody Reynolds,Endless Sleep,https://open.spotify.com/track/7u07WDKGH6LQ0E8evYhrWY,7u07WDKGH6LQ0E8evYhrWY,0.829,0.587,143693.0,0.184,1.66e-05,4.0,0.116,-10.737,1.0,0.0444,111.195,4.0,0.529,Endless Sleep - Rockabilly Best,https://i.scdn.co/image/cc1754f03eaaccbc994506dbf13db8fce9a2fac4,False,28.0,https://p.scdn.co/mp3-preview/438542c158e840f7d83c5da38897615e7ac3b4d1?cid=bca78196e824433fbdf88ec18d84825f
1958,Bobby Freeman,Do You Want To Dance,https://open.spotify.com/track/4Ooa3XHB45iIgpwCeKCTNL,4Ooa3XHB45iIgpwCeKCTNL,0.519,0.625,165693.0,0.438,3.7e-05,0.0,0.155,-12.003,1.0,0.0501,155.537,4.0,0.957,Pop Megahits Of The 1950's Vol. 1,https://i.scdn.co/image/3b84e1c9deb0df609c0a8367cbf43e97ca575dd7,False,24.0,https://p.scdn.co/mp3-preview/bb6a5cb72fecf6ca95d0ffb34356157d8a055461?cid=bca78196e824433fbdf88ec18d84825f
1958,Kalin Twins,When,https://open.spotify.com/track/1BQOMZeYwzesvXANmRgrEp,1BQOMZeYwzesvXANmRgrEp,0.168,0.646,144573.0,0.582,4.55e-06,6.0,0.976,-12.679,1.0,0.0297,96.49,4.0,0.963,From A Distance - The Event,https://i.scdn.co/image/6b669a68b5251f02d8478b5aba0db2b090d32e1a,False,19.0,https://p.scdn.co/mp3-preview/44ee64051857250e86a5879253a94cb12759e352?cid=bca78196e824433fbdf88ec18d84825f
1958,Teddy Bears,To Know Him Is To Love Him,https://open.spotify.com/track/1nnUPkQWOcXl5OCKStXnls,1nnUPkQWOcXl5OCKStXnls,0.892,0.288,146067.0,0.33,2.61e-06,2.0,0.123,-10.211,1.0,0.0294,174.252,3.0,0.39,The Wrecking Crew,https://i.scdn.co/image/fc1412fff19da25a3f4899fb7e008515f9f18a44,False,23.0,https://p.scdn.co/mp3-preview/3cb52452de876754bacb663d2a5e142de37926db?cid=bca78196e824433fbdf88ec18d84825f
1958,Pat Boone,April Love,https://open.spotify.com/track/5ax1MN2MGW0ZJXquCkpuLM,5ax1MN2MGW0ZJXquCkpuLM,0.828,0.388,161200.0,0.169,0.0135,8.0,0.0812,-14.834,1.0,0.032,91.323,1.0,0.498,Pat Boone's Greatest Hits (Reissue),https://i.scdn.co/image/c3c266be0f8eef047d3fb590e02e983ced9f8a31,False,43.0,
1958,Duane Eddy,Rebel Rouser,https://open.spotify.com/track/4nAJtcmiyoL0ARY5WZY9IN,4nAJtcmiyoL0ARY5WZY9IN,0.789,0.388,153533.0,0.434,0.954,7.0,0.728,-11.997,1.0,0.0354,206.313,4.0,0.873,The Best Of Duane Eddy,https://i.scdn.co/image/51bf334b15058b39192bda36a4e2b040d933f6b0,False,52.0,https://p.scdn.co/mp3-preview/8e339cd811df048b9191facc0211ec0c7c85f5b6?cid=bca78196e824433fbdf88ec18d84825f
1958,Crescendos,Oh Julie,https://open.spotify.com/track/05SaTv9cyWTnsw8U1rRaxB,05SaTv9cyWTnsw8U1rRaxB,0.868,0.468,164227.0,0.416,0.000214,10.0,0.0852,-7.265,1.0,0.0308,93.891,4.0,0.521,Rhythm & Blues Lost Classics,https://i.scdn.co/image/d7e7a4fbe96e022cb4a551c9f4fcae0a3c052fa3,False,11.0,https://p.scdn.co/mp3-preview/eb918390c85bc7f020b0793f56ca8a21eb0b127e?cid=bca78196e824433fbdf88ec18d84825f
1958,The Diamonds,The Stroll,https://open.spotify.com/track/3LrrLUUgurCR11FmaLMnAT,3LrrLUUgurCR11FmaLMnAT,0.853,0.571,150360.0,0.667,3.28e-05,5.0,0.248,-8.152,1.0,0.0305,142.709,3.0,0.69,The Best Of The Diamonds,https://i.scdn.co/image/8c8b34dcd1e9af68a2a0e43ef9426c2990171d84,False,33.0,
1958,Elvis Presley,Hard Headed Woman / Don't Ask Me Why,,,,,,,,,,,,,,,,,,,,
1958,Buddy Holly,Peggy Sue,https://open.spotify.com/track/2OARIMw1hpehr86Iwmv04c,2OARIMw1hpehr86Iwmv04c,0.947,0.676,150960.0,0.424,0.000494,9.0,0.119,-8.132,1.0,0.0329,148.373,4.0,0.493,Buddy Holly,https://i.scdn.co/image/9824c4f19bb24250aa404536f5b34c28771a04a1,False,58.0,
1958,Don Gibson,Oh Lonesome Me,https://open.spotify.com/track/7pE3xCbi3P4OyHWzONRZwB,7pE3xCbi3P4OyHWzONRZwB,0.749,0.676,149867.0,0.827,1.01e-06,10.0,0.0676,-6.919,1.0,0.0354,102.9,4.0,0.947,RCA Country Legends: Don Gibson,https://i.scdn.co/image/ff632963b995c00bbac1aa2655971dcd7762538b,False,44.0,https://p.scdn.co/mp3-preview/5b4ba1c769a12ca6bea1e18fe3ba61c4aa4b8aa1?cid=bca78196e824433fbdf88ec18d84825f
1958,The Big Bopper,Chantilly Lace,https://open.spotify.com/track/07GtDOCxmye5KDWsTSACPk,07GtDOCxmye5KDWsTSACPk,0.841,0.489,145267.0,0.806,2.96e-05,3.0,0.0687,-6.054,1.0,0.0858,172.269,4.0,0.944,Chantilly Lace,https://i.scdn.co/image/7ac7ebc88d3aa8e8f79c23e6ceddccb063c3d9e0,False,54.0,
1958,Rick Nelson,Lonesome Town,https://open.spotify.com/track/56XoFI6v7kbGNdM8ALYWof,56XoFI6v7kbGNdM8ALYWof,0.856,0.508,135840.0,0.0965,0.012,11.0,0.102,-18.283,1.0,0.031,77.906,4.0,0.296,The Legendary Masters Series (Volume 1),https://i.scdn.co/image/00b8540ffc1cddf81b4ed60a2e5433bef90e06ac,False,55.0,
1958,Frank Sinatra,All the Way,https://open.spotify.com/track/7fanCwOck16J9MPJ3SR39P,7fanCwOck16J9MPJ3SR39P,0.508,0.171,172547.0,0.311,1.69e-05,1.0,0.295,-8.815,1.0,0.0375,75.324,4.0,0.165,Romance: Songs From The Heart,https://i.scdn.co/image/30a3b2f606c22eadc6c0a0e74af09ae71bbdb9c4,False,51.0,
1958,Elvis Presley,One Night,https://open.spotify.com/track/6zGg2IF0FJYXRaOTPGWa24,6zGg2IF0FJYXRaOTPGWa24,0.823,0.206,185853.0,0.865,0.882,4.0,0.75,-10.77,1.0,0.154,91.01,4.0,0.59,The Best of The '68 Comeback Special,https://i.scdn.co/image/06cc0468438b701783a1d1ebd02802a728c2b909,False,51.0,https://p.scdn.co/mp3-preview/b48f9e29a2d77193aedb70016a6f85ae7080f513?cid=bca78196e824433fbdf88ec18d84825f
1958,Robin Luke,Susie Darlin',https://open.spotify.com/track/6fb0Yo4q22mmf0XCkIh2dO,6fb0Yo4q22mmf0XCkIh2dO,0.514,0.83,153920.0,0.325,0.00165,9.0,0.172,-13.681,1.0,0.0373,123.094,4.0,0.816,The Wonderful World of the 50's - 100 Hit Songs,https://i.scdn.co/image/e9bf81892687345c5300c8b7283e81f51fe7b7b5,False,10.0,https://p.scdn.co/mp3-preview/d57101bf4be2df5b2e4098c295950c24ebab5c39?cid=bca78196e824433fbdf88ec18d84825f
1958,Four Preps,26 Miles,https://open.spotify.com/track/1fJee72GXHYoCYO9gw5X6F,1fJee72GXHYoCYO9gw5X6F,0.639,0.644,148507.0,0.506,0.0,1.0,0.405,-6.602,1.0,0.0335,119.058,4.0,0.515,Bad Times At The El Royale (Original Motion Picture Soundtrack),https://i.scdn.co/image/77eb7c17cafe5503b0c65234b32db56c9be74886,False,36.0,
1958,Earl Grant,The End,https://open.spotify.com/track/79Iwb8D1mlLHzyrTzuA3cw,79Iwb8D1mlLHzyrTzuA3cw,0.62,0.454,140800.0,0.264,3.07e-05,0.0,0.176,-11.891,1.0,0.032,89.669,3.0,0.315,Singin' & Swingin': The Best Of Earl Grant,https://i.scdn.co/image/eedc2615db5f59b749c4d147eb6f09030aac4e92,False,24.0,
1958,Jimmie Rodgers,Kisses Sweeter Than Wine,https://open.spotify.com/track/2luRltDp0ZG4ORi3lA8NsB,2luRltDp0ZG4ORi3lA8NsB,0.672,0.497,142333.0,0.318,0.0,6.0,0.0783,-12.974,1.0,0.0597,162.104,4.0,0.696,Jimmie Rodgers,https://i.scdn.co/image/d0bdf2dfa99e09c1e8dc3dc8de3fbc246f7e542f,False,33.0,https://p.scdn.co/mp3-preview/8b3a62889502f3de9cfd4a34e9b6a1c77bf15cfd?cid=bca78196e824433fbdf88ec18d84825f
1958,Playmates,Beep Beep,https://open.spotify.com/track/4uwounqJOKHVt0Y2Hu3dGE,4uwounqJOKHVt0Y2Hu3dGE,0.719,0.519,150213.0,0.502,0.0,4.0,0.226,-6.289,0.0,0.274,76.545,4.0,0.759,Right Said Fred: A Barrel Of Laughs,https://i.scdn.co/image/93a777dfffbe54b67105b341d03c7fe3ce3a4c76,False,30.0,https://p.scdn.co/mp3-preview/0defe1566f6168a3a1370934b545aa5f9d90970c?cid=bca78196e824433fbdf88ec18d84825f
1958,Mitch Miller,March from the River Kwai and Colonel Bogey,https://open.spotify.com/track/4NYFLbJjGX0tExZ8ySt2pz,4NYFLbJjGX0tExZ8ySt2pz,0.752,0.593,143867.0,0.593,0.768,0.0,0.376,-9.365,1.0,0.0272,108.906,4.0,0.835,Greatest Hits,https://i.scdn.co/image/ee4124ee8defa952b8d6937f3d9ec8bbbf2e0eb1,False,22.0,https://p.scdn.co/mp3-preview/2744310ae6fa6b3d5302d2feb6927bfd9d0cf798?cid=bca78196e824433fbdf88ec18d84825f
1958,The Everly Brothers,Problems,https://open.spotify.com/track/43kH6x0QP1z0Nv0aDkk0ab,43kH6x0QP1z0Nv0aDkk0ab,0.764,0.738,121400.0,0.43,0.0,11.0,0.0863,-10.93,1.0,0.0346,128.132,4.0,0.867,Rock & Roll,https://i.scdn.co/image/e1ce1316cf44ea0130a0c572b7ab98cb3563b93d,False,18.0,https://p.scdn.co/mp3-preview/f8e5059ca13d483dabc010c90738d83169c546b8?cid=bca78196e824433fbdf88ec18d84825f
1958,Bobby Darin,Queen of the Hop,https://open.spotify.com/track/6GNzFswd2lirFJ2ocGCQQ5,6GNzFswd2lirFJ2ocGCQQ5,0.703,0.786,131667.0,0.641,3.17e-06,5.0,0.152,-16.072,1.0,0.0722,139.472,4.0,0.948,The Ultimate Bobby Darin,https://i.scdn.co/image/46452be8110d1885a917391230e6d89efdc0069c,False,28.0,https://p.scdn.co/mp3-preview/80405ece8ea1b0d6fc93f2a8a19fd52f44b25903?cid=bca78196e824433fbdf88ec18d84825f
1958,Will Glahe,Liechtensteiner Polka,https://open.spotify.com/track/2LNVt8okHmWB64PrdIHBTd,2LNVt8okHmWB64PrdIHBTd,0.353,0.8,128267.0,0.564,1.48e-06,0.0,0.0698,-6.075,1.0,0.0446,122.215,4.0,0.951,Deutsche Schlager 1956 - 1957 (100 Evergreens HQ Mastering),https://i.scdn.co/image/9f4691d5263255260838319239b868bb343fc9e5,False,2.0,https://p.scdn.co/mp3-preview/7f78354272c564fcba41e98811d25cb832b5e77a?cid=bca78196e824433fbdf88ec18d84825f
1958,Elvis Presley,I Got Stung,https://open.spotify.com/track/0IDFXLMABcj61OKI3L05A0,0IDFXLMABcj61OKI3L05A0,0.901,0.731,109413.0,0.832,0.53,10.0,0.219,-10.336,0.0,0.054,96.557,4.0,0.974,"50,000,000 Elvis Fans Can't Be Wrong: Elvis' Gold Records, Vol. 2",https://i.scdn.co/image/35970f80b4b712c53345680f982ec6e8164f0c4b,False,34.0,https://p.scdn.co/mp3-preview/c3a3c994bfaf83abfdafc198c5a92104359b13a6?cid=bca78196e824433fbdf88ec18d84825f
1958,Andy Williams,Are You Sincere,https://open.spotify.com/track/6SW50CFLBpAWGDB0VtbTuW,6SW50CFLBpAWGDB0VtbTuW,0.868,0.488,168573.0,0.121,2.56e-05,1.0,0.243,-19.629,1.0,0.0286,104.434,4.0,0.367,Best Of Andy Williams,https://i.scdn.co/image/fb3ed68b30105fbf0dd0f2d70c0d1afb066f8a40,False,14.0,https://p.scdn.co/mp3-preview/95675e5d97465bb37c176e406bcdc08616ced849?cid=bca78196e824433fbdf88ec18d84825f
